Title,hoax,prediction
FX Rudy Anggap Wajar Ganjar Disanksi PDIP: Didiamkan Malah Ngenes,0,0
"Setneg Bantah Anies soal Formula E di Monas: Digeser, Bukan Digusur",0,0
“Soal Bocornya NIK dan Nomor KK Sekarang dilempar Menjadi Tanggungjawab Provider”,1,1
Ahok Diminta Menjadi Walikota Berlin,1,1
Partai Ummat Besutan Amien Rais Jalankan Strategi 2 Dimensi di Pemilu 2024,0,0
Saat Gatot Nurmantyo Diduga Tengah Bermanuver Politik...,0,0
Video Batu yang Dilemparkan Ke Dalam Gunung Vulkanik Menimbulkan Erupsi,1,1
Demokrat Klaim Rakyat yang Ingin AHY Jadi Capres Semakin Banyak,0,0
"Cak Imin - Prabowo Bertemu, Ribuan Kader PKB Padati Senayan",0,0
Setneg soal Infrastruktur AHY: Bukan untuk Tujukkan Siapa Terhebat,0,0
(KLARIFIKASI): NU Bantah Lakukan Aksi Tandingan 212 Pada 10 Desember 2016,1,1
Ikim Investasi Indonesia Diperkirakan Tak Terganggu di Tahun Politik,0,0
“di jerman Negara Eropa saja menghargai waktu Adzan”,1,1
KPU Mulai Verifikasi Administrasi 6 Partai Politik Calon Peserta Pemilu 2024,0,0
Cak Imin Minta Pemerintah Buka Ruang Partisipasi bagi Setiap Elemen untuk Kegiatan Ekonomi-Politik,0,0
Info Resmi Polda DIY Ada Modus Baru Tindak Kriminal,1,1
"Semua Fraksi Setuju RKUHP Disahkan, Satu Kader PKS Walk Out",0,0
PEMBINA BRIMOB saat ini bernama Thahir alias Ang Tjoeng Ming,1,1
Sampul Koran Tempo “Kalau Pemerintah bilang mirip RAMBO Ya mirip RAMBO”,1,1
PKS : 1 MARET HARI POLIGAMI NASIONAL,1,1
"Isu Reshuffle, PKB Minta Jokowi Tak Kurangi Jatah Menteri Partainya",0,0
Kepala BIN Papua Abdul Haris Napoleon Meninggal,0,1
"Pemilu 2024 Digelar 14 Februari, Pilkada 27 November",0,0
DPR Khawatir Tarif Borobudur Naik Hambat Wisatawan dan Ibadah,0,0
Hidayat Nurwahid Akui PKS Tak Menganut Ideologi Pancasila,1,1
Tambahan 10 Ribu Kuota Haji Ditolak Karena Indonesia Tidak Bisa Mengembalikan Dana Haji yang Diambil,1,1
Anggota DPR Minta Klarifikasi Calon Anggota KPU: Partai Politik Tidak Berkontribusi Apa-apa untuk DPT?,0,0
Situs Untuk Mendaftar Kartu Prakerja,1,1
"Soal Wacana Penundaan Pemilu 2024, Direktur LP3ES: Kepentingan Oligarki",0,0
Komisi III DPR Bahas Lagi RUU Penyadapan,0,0
"Dilantik Jokowi, Rusdi Mastura Resmi Jabat Gubernur Sulteng",0,0
DETIK-DETIK JATUHNYA PESAWAT DI NEPAL,1,1
PDIP Pastikan tidak Usung Capres Sendirian di Pilpres 2024,0,0
Anggota DPR Dukung Anies Setop PTM: Jangan Korbankan Siswa,0,0
Video Pemakaman Pemuda Pemenggal Guru di Prancis Sebagai Pahlawan,1,1
Viagra Dapat Menyembuhkan Covid-19,1,1
Susu Kental Manis Tidak Boleh Diseduh dengan Air Panas,1,1
Pengamat Nilai Usulan Pengembalian GBHN Sarat Muatan Politik,0,0
"Jokowi ke PBNU: Buat Marketplace, Tarik Pendiri KawalCovid ke RI",0,0
"“Bambang Triatmojo Anak Pak Soehato Buka Bicara, Cendana Membongkar Status Jokowi  Adalah Anak Dari Gembong PKI”",1,1
Akun Whatsapp Anggota DPRD Tanjungpinang Dicky Novalino Meminta Sejumlah Dana,1,1
"TGB: Politik Memanas, Ada Potensi 30.000 Alumni Al Azhar Dinginkan Masyarakat",0,0
Yasonna Respons Hakim MK Takut 'Diaswantokan': Suuzan Bivitri Saja,0,0
Ratusan Pasukan Khusus Cina Menjadi Tentara Sukarelawan Rusia Untuk Perang dengan Ukraina,1,1
Video Latihan Pengamanan Polisi Jepang Pasca Pembunuhan Mantan PM Jepang,1,1
Topik Teratas Periksa Fakta MAFINDO Periode 2-8 Mei 2020,1,1
Mari Berdampingan dan Saling Merangkul,0,1
Tsunami Politik Akhiri Pemerintahan PM Australia Scott Morrison,0,0
Wagub Jabar Uu Minta Maaf soal Poligami Solusi Cegah HIV,0,0
"Gonjang ganjing Mahfud MD Soroti Dana Otsus Papua Rp 1.000 Triliun, Apa Masalahnya?",0,0
NasDem dan PKS Sepakat Persiapan Kerja Sama di Pilpres 2024,0,0
"Romahurmuziy Kembali Punya Posisi di PPP sebagai  Ketua Majelis Pertimbangan, Ini Profilnya",0,0
Pakar Hukum Sebut Tak Mungkin Menteri Merangkap Kepala Otorita IKN,0,0
"Hasto PDIP: Pak SBY Lupa, Tahun 2008 Kader Demokrat Ubah Sistem Pemilu",0,0
Effendi Sentil Balik Dudung: Presiden Aja Enggak Berani Ngomong Gitu,0,0
Foto Warga Papua Demo Tolak PDIP di Papua,1,1
5 Capres Pilihan Relawan Jokowi Akan Diumumkan Pekan Depan,0,0
"Tinggalkan Partai NasDem, Wanda Hamidah Bergabung ke Partai Golkar",0,0
Cendekiawan Muslim Respons Gubernur Dipilih Jokowi: Demokrasi Mundur,0,0
Ketua DPRD DKI Nilai Perubahan Nama 22 Jalan oleh Anies Tidak Sah,0,0
Partai Politik Islam Diharap Berbenah untuk Maksimalkan Dukungan Umat,0,0
Perilaku Elite Politik Dinilai Merusak Ikatan Sosial Masyarakat,0,0
Puan Dorong Pemerintah Segera Susun Aturan Turunan UU TPKS,0,0
Nasdem Sebut Punya Pandangan yang Sama dengan PDIP,0,0
Ketua DPRD DKI Ditelepon Pihak Perempuan yang Ribut dengan Arteria,0,0
Survei Charta: Elektabilitas Ganjar-Sandi Tertinggi di Bursa Capres,0,0
Rocky Gerung Sebut Cawapres Anies Jadi Transaksi Partai Politik,0,0
"Politik Identitas Dinilai Berdampak ke Masyarakat, Elite Tak Pernah Siapkan Solusi",0,0
"Survei Indikator: Tingkat Kepuasan terhadap Kinerja Jokowi 59,3 Persen, terhadap Ma'ruf di Bawah 50 Persen",0,0
"Prajurit Aktif Jadi Penjabat Bupati Seram Bagian Barat, Ini Kata Panglima TNI",0,0
Sejak Kapan Muncul Lembaga Survei Lakukan Survei Capres di Indonesia?,0,0
ARTIS AGNEZ MO MENINGGAL AKIBAT DIBUNUH,1,1
Isu Imigran Menggunakan Nama Orang Indonesia,1,1
KSP Kecam Serangan OPM Tewaskan 8 Orang Pekerja di Papua,0,0
Ahok Ditetapkan Sebagai Menteri Perdagangan Baru Pada Kabinet Indonesia Maju Pemerintahan Presiden Jokowi,1,1
Pesan Berantai “Paradox vaksin”,1,1
"Pengamat: Reshuffle Berbasis Kinerja Mudah Ditebak, Tapi Tak Prioritas",0,0
Demokrat Sarankan Jokowi Bikin Perppu Perpanjang Andika hingga 2024,0,0
"Surya Paloh Temui 17 Guru Besar dari Universitas Ternama, Ada Apa?",0,0
Survei: Tingkat Kepuasan Kinerja Jokowi Cenderung Menurun,0,0
“Sore tadi ada awan sedang berdoa”,1,1
"Fungsi, Tugas, Wewenang, serta Hak DPR dan DPRD, Apa Bedanya?",0,0
Mengenang 74 Tahun Lalu PDRI Sempat Berdiri dan Tujuan di Baliknya,0,0
"Golkar-PAN-PPP Koalisi, PKB Prediksi Pilpres 2024 Diikuti 3 Calon",0,0
Video “Azan PERTAMA di SPANYOL Setelah 500 Tahun dilarang”,1,1
Dewan Pers Minta 9 Pasal RKUHP yang Berangus Kekebasan Pers Dihapus,0,0
Video Perobohan Rumah Lantaran Istri Ketahuan Selingkuh Oleh Suami,1,1
Istana Ingatkan KAMI: Jangan Coba Ganggu Stabilitas Politik,0,0
AHY soal Tunda Pemilu: Pilkada 2020 Tetap Digelar Saat Pandemi,0,0
Hitung-hitungan Politik Bersatunya Prabowo-Puan di Pemilu 2024,0,0
PKS: Wajar Ada Asumsi Rizieq Dicegah Berperan di Pilpres,0,0
Jokowi ke Luhut: Jangan Sampai Ada Masyarakat Susah Makan,0,0
"Usai Dilantik Jokowi, BPIP Fokus Sosialisasi Pancasila ke Generasi Milenial",0,0
"Soal Omicron, Luhut: Kalau Belum Vaksin, Tanggung Jawab Sendiri",0,0
Arteria Persilakan Masyarakat Lapor MKD DPR soal Bahasa Sunda,0,0
"Lili Pintauli Siregar Mundur dari KPK, DPR Minta Pemerintah Segera Kirim Nama Penggantinya",0,0
Manusia Lumba-Lumba Hasil Persilangan Lumba-Lumba Dan Wanita Asal Jepang,1,1
"“saya tidak tahu, saya cuma share”",1,1
Megawati Bingung Ibu-ibu Bisa Belanja Baju Tapi Masih Antre Migor,0,0
"Reshuffle Menteri Jokowi Disebut Keniscayaan, Djarot Saiful PDIP: Biasanya Rabu Pon",0,0
Jokowi Wanti-wanti Peluang Kerja di Masa Depan Bisa Digantikan Robot,0,0
Penerimaan Mahasiswa UI Lewat Jalur MTQ Talent,1,1
Alasan PSI Pecat Viani Limardi: Sudah Tak Patuh dan Setia,0,0
"Batu ini yang dipijak oleh Nabi untuk naik ke langit, batu ini menangis hingga sekarang batu ini terapung",1,1
(HOAX): Situs KPU diretas Hacker,1,1
Jenderal Andika Perkasa Akan Tentukan Langkah Setelah 1 Januari 2023,0,1
Pembahasan Ulang RKUHP Diminta Tak Hanya Dibatasi pada 14 Isu,0,0
“wiranto akan melakukan kecurangan terhadap peghitungan suara”,1,1
“BREAKING NEWS! NAMA ANIES MASUK DAFTAR TAMU ALEXIS”,1,1
PKS Sebut Interpelasi Formula E Masih Prematur,0,0
KPU Mau Buka Sipol 120 Hari Sebelum Pendaftaran Parpol Pemilu 2024,0,0
PSI Akan Cek Status Keanggotaan Suprapti 'Penjual Dawet',0,0
DPRD Solok Diminta Paham Aturan agar Tak Buat Malu Sumbar,0,0
"Mengaku Ada Mobilisasi untuk Kepung Dirinya, Effendi Simbolon: Barbar Sekali",0,0
"Perindo Buka Suara Soal Rian Ernest: Belum Resmi, Baru Silaturahmi",0,0
"Erick Thohir dan Pak Bas Temani Jokowi Kemah di IKN, Santap Mie Instan",0,0
Cak Imin Klaim Aspirasi Duet dengan Prabowo Datang dari Jabar,0,0
"Peneliti SMRC Soal Isu Reshuffle Menteri NasDem: Alasan Politik, Ketimbang Kinerja",0,0
"Suharso Temui Jokowi di Istana, Akui Bahas PPP",0,0
"Pakar: Pemilu 2024 Mundur, Masyarakat hingga Aktivis Reformasi Chaos",0,0
Ramai-ramai Elite Golkar Tepis Isu Kudeta Airlangga,0,0
"Soal Penundaan Pemilu 2024, Sekjen PDIP Ungkap Soal Orang di Sekitar Jokowi",0,0
EMAIL PROGRAM KERJA SAMA SHOPEE DAN MAXIM BERHADIAH RP3 JUTA,1,1
"Tsamara Amany, Dituding 'Kadrun' di Medsos hingga Colek Polri",0,0
"Fahri Hamzah: Habis Sudah KPK, Makin Kentara sebagai Gerakan Politik",0,0
"Pengamat: Tim Prabowo Tengah Cari Kongsi Politik yang Kuat, Tak Terpatok pada PDI-P",0,0
Gibran Beber Wejangan Prabowo di Hambalang: Maju Cagub DKI atau Jateng,0,0
"Sebelum Temui Airlangga Hartarto, Ridwan Kamil Sambangi Zulkifi Hasan",0,0
Sohibul Iman Imbau Para Guru Tak Ikut Politik Praktis,0,0
Kehidupan Politik Kerajaan Samudera Pasai,0,0
"Nyanyikan Lagu Indonesia Raya, 8 Tersangka Kerangkeng Mengaku Korban Politik: Kami Bukan Kriminal",0,0
Rapat Paripurna DPRD DKI Diwarnai Interupsi soal Formula E,0,0
Airlangga Sebut Sokongan Ganjar Pranowo Capres 2024 dari PAN Bukan Keputusan KIB,0,0
Lowongan Kerja Dinas Kesehatan Kabupaten Bojonegoro,1,1
Lodewijk Golkar Sebut PDIP Ribut karena Ganjar Ungguli Puan di Survei,0,0
“1918 flu pandemic” photo,1,1
Video “Pesawat Tempur Zionis Berjatuhan”,1,1
IPI: Tingkat Kepuasan Terhadap Jokowi Meningkat Dalam Beberapa Hari,0,0
Sinyal SOS Berarti “Save Our Soul” oleh Korban Sriwijaya Air SJ-182 di Pulau Laki,1,1
Telkomsel dan Baim Wong Bagi-Bagi Mercedes Benz Rayakan HUT Kemerdekaan RI,1,1
“VIDEO KEMUNCULAN CACING PARASIT DI MATA AKIBAT VAKSIN COVID”,1,1
"Deklarasi Ganjarian, Guntur Romli: Ganjar Pranowo Penerus Jokowi",0,0
Jokowi Tabur Bunga di Makam Ani Yudhoyono hingga BJ Habibie,0,0
Jejak Ridwan Rumasukun: Kisruh Sekda Papua hingga Ganti Lukas Enembe,0,0
"Meme Bertuliskan ‘Eiit… Belum Sunat, Gak Boleh Nyalon Gubernur’ Yang Diunggah oleh Akun Facebook Anies Baswedan – Sandiaga Uno",1,1
Desmond Protes Penangkapan Munarman: Apa Karena Dia FPI?,0,0
Mahfud Lepas Tangan soal Pasal Penghinaan Presiden di RKUHP,0,0
Pertamina Bantah Mengurangi Kuota BBM Bersubsidi Di Wilayah Solo Raya dan DI Yogyakarta,1,1
"Mahfud Awasi Jaksa soal Kasus Sambo: Kalau Main-main, Saya Teriak Lagi",0,0
Muhammad Mardiono Menunggu Putusan Presiden Tentang Jabatannya di Wantimpres,0,1
"Pakai Kisah Bung Karno, Megawati Singgung Kedekatan PDIP dengan NU",0,0
PSI Klaim Tolak Seragam Louis Vuitton di DPRD Kota Tangerang,0,0
"Sempat Diinformasikan Gudangnya Terendam Banjir, Tokopedia Nyatakan Tidak Benar",1,1
Saat AS dan Sekutu Dikritik Keras karena Dorong Sanksi ke Rusia tapi Biarkan Israel…,0,1
Tito Karnavian Harap Heru Budi Hartono Mampu Selesaikan Masalah Covid-19 hingga Ekonomi,0,0
KPU Upayakan Keamanan Data Siber Aplikasi Sipol Peserta Pemilu 2024,0,0
PKS Usulkan Pansus Hak Angket Soal Minyak Goreng,0,0
Anggur yang Dijual Pinggir Jalan di Padang dan Tegal Berformalin,1,1
“Sejumlah Polisi India Telah Tiba Di Indonesia”,1,1
Airlangga Siapkan Kader Golkar Pengganti Zainudin Amali Jabat Menpora,0,0
Pandji Pragiwaksono Tak Khawatir Bawakan Materi Stand Up tentang Politik,0,0
"RKUHP Memuat Pemidanaan Kumpul Kebo, Begini Aturan Kumpul Kebo di Mancanegara",0,0
"Rian Ernest Gabung Golkar, Grace Natalie PSI Doakan Sukses",0,0
Ustadz Yusuf Mansur Sebut Membela Prabowo adalah Jihad yang Masuk Neraka,1,1
DKI Jawab PDIP soal Anggaran TGUPP Anies Naik Jadi Rp19 Miliar,0,0
Puan Akan Safari Politik ke Ketum Parpol Usai 17 Agustus,0,0
Ketua KPU Ungkap Kemungkinan Pemilu 2024 Coblos Partai Bukan Caleg,0,0
Debat Cawalkot Solo Tak Disiarkan Live Karena Takut Ketahuan Bodoh,1,1
Gambar Rilis Divisi Humas Polri Mengenai Kelengkapan Menggunakan Sepeda Motor yang Disunting,1,1
Komisi III DPR: Draf Final RKUHP Sudah Diunggah 1 Desember,0,0
DPR Gelar Wawancara Capim KPK Pengganti Lili Besok,0,0
Komisioner Baru dan Lama KPU Gelar Rapat Persiapan Pemilu 2024,0,0
"Sinopsis Valkyrie, Kudeta Politik Oleh Perwira Angkatan Darat Jerman",0,0
Fraksi PPP-NasDem Tak Masalah RI Beli Alutsista Rp200 T Pakai Utang,0,0
Jokowi Terbitkan Aturan Perlindungan Anak Korban Covid-19,0,0
Video “Setelah lockdown … Maradona”,1,1
"Manuver PDIP Dinanti, Puan Dinilai Bisa Meretas Koalisi",0,0
Ridwan Kamil Buka Suara soal Diperebutkan Golkar dan PAN Jadi Kader,0,0
Muhammadiyah ke PKS: Jangan Sampai Bangsa Tercabik karena Pilpres 2024,0,0
“Ini kiriman video betapa dahsyatnya wabah covid 19 di Amerika”,1,1
“Wow Akhirnya Kang Elon Musk Bikin Tweet Kunjungan Presiden Jokowi”,1,1
Wagub DKI Riza Bicara Penindasan di Negara Mayoritas Muslim,0,0
Pengesahan RUU PPP Dinilai Abaikan Putusan MK soal UU Cipta Kerja,0,0
"6 Alasan Kenapa Belajar Ilmu Politik, Berikut Prospek Kariernya",0,0
Surya Paloh Akan Jumpa Elite PKS Bahas Cawapres Anies,0,0
"Survei Litbang Kompas: Kepuasan Publik ke Jokowi 73,9 Persen",0,0
Akun Whatsapp Direktur RSUD Indramayu Deden Bonni Koswara “6285695632625”,1,1
Dasco Sebut Kabar Azis Tersangka Tak Ganggu Kerja DPR,0,0
"Menpan RB: Kalau 4,3 Juta PNS Berpolitik Praktis, Lumpuh Negara Ini...",0,0
"Soal Capres 2024 Koalisi Indonesia Bersatu, Airlangga: Itu Jilid Berikutnya",0,0
"Sekjen DPR soal Anggaran Gorden Rp48,7 M: 13 Tahun Enggak Pernah Ganti",0,0
PDIP Dukung Formula E dengan Syarat,0,0
PDIP: Jokowi Perlu Kumpulkan Ketum Parpol Bahas Pemilu 2024,0,0
"Anggaran TGUPP Anies Dipangkas Jadi Rp12,5 Miliar",0,0
Airlangga: Piagam Madinah Punya Kesamaan dengan Pancasila,0,0
PA 212 Singgung Pemimpin Rambut Putih ala Jokowi dan Peci Putih,0,0
Tangkapan Layar di Cuitan “Satu lagi kebohongan @sandiuno”,1,1
"PKS Mengaku Pernah Ditawari Masuk Kabinet Jokowi, PDIP Enggan Merespon",0,0
Kuburan Dengan Kode QR di Jepang,1,1
(HOAX): Australia Ingatkan Indonesia Tentang Jendral Gatot Yang Haus Kekuasaan,1,1
DPR Mentok Bahas Lembaga Pengawas dalam RUU PDP,0,0
“Tabrakan dengan Setan”,1,1
Amanda Manopo Mengalami Kecelakaan,1,1
"Sejumlah Kalangan Berharap Kaesang Gabung PDI-P, Ikuti Jejak Gibran dan Presiden Jokowi",0,0
Peneliti: Semua Partai Bisa Usung Capres Jika Gatot dkk Dikabulkan MK,0,0
Rapat Komisi VII DPR Minta Kepala BRIN Dicopot,0,0
“TKA cina datang di bandara Kalsel memakai seragam tentara”,1,1
Proyek Tol Semarang-Batang Robohkan 164 Masjid,1,1
“Jepang Adalah Negara Pertama yang Dikunjungi Mahathir”,1,1
"Bentuk Partai Pandai, Farhat Abbas Sindir Parpol di DPR",0,0
"7 Arahan Prabowo Soal Pertahanan 2022, Bahaya Separatisme hingga Penguatan TNI",0,0
"Tjahjo Kumolo: Kalau Ada yang Ingin Merusak Legitimasi KPU, Berarti Dia Penjahat Politik",0,0
Foto Putri Raja Salman Mengenakan Pakaian Adat Bali,1,1
Video Yel-yel Prajurit Raider Hasil Suntingan,1,1
Ketum Partai Ummat Respons 26 Kader di Depok Mundur: Alamiah,0,0
Guyon Jokowi Senang Punya Wapres Kiai Seperti Ma'ruf Amin,0,0
Disetujuinya Yudo Margono KSAL Ketiga Pimpin TNI dan Pesan Soliditas TNI/Polri,0,0
Fahri Hamzah soal Durasi Kampanye 75 Hari: Mestinya Setahun,0,0
"Tanggapi Kaesang Hendak Masuk Politik, Politisi Gerindra: Sah-sah Saja...",0,0
"Wacana Maju Pilpres, Sandiaga Mengaku Dihubungi Banyak Partai",0,0
"Setelah Menonton MotoGP Mandalika Besok, Jokowi Hadiri DPR IPU di Bali",0,0
Mengenai Pemerintah Cabut Sertifikasi Halal Dari MUI,1,1
Isu Warga Kehormatan Acandra Tahar,1,1
"Soal Reshuffle Kabinet, Johnny G Plate: Jangan Sampai Ada Presiden-Presiden Mendadak di Republik Ini",0,0
Ketua DPRD Kritik Anies Tak Jadikan Ali Sadikin Nama Jalan di Jakarta,0,0
"“Ingin Melawan Tapi Takut Dipenjara, Driver Shopee Food Pasrah Jadi Korban Begal”",1,1
"""Quick Count"" Indikator Data 70,06 Persen: Jokowi-Ma'ruf 54,57 Persen, Prabowo-Sandiaga 45,43 Persen",0,0
“BENZEMA DAN ZIDAN MELAYAT KERUMAH RONALDO ISTRINYA MENINGGAL”,1,1
“Paus Fransiskus dan dua pembantunya dinyatakan positif mengidap Coronavirus”,1,1
“Ternyata Kisah Upin dan Ipin Benar-benar Nyata Bukan Fiktif Belaka”,1,1
"Percakapan Yunarto Wijaya, Amankan Suara Pilpres",1,0
"Dicap Hoaks Soal Kaus 'Haram Dukung Anies', Ruhut Sewot ke Roy Suryo",0,0
BERITA POPULER: Pendaftaran CPNS Dimulai hingga Sikap Politik Keluarga Gus Dur,0,0
(KLARIFIKASI): Lafadz Allah Pada Pohon Natal di Novita Hotel,1,1
PKS Sentil Profesor Singapura: Jokowi Luar Biasa Bagian Mana?,0,0
Ijtima Ulama Nusantara Targetkan PKB Masuk Tiga Besar Partai di Pemilu 2024,0,0
PAN Akui Kian Dekat dengan Erick Thohir Jelang Pilpres 2024,0,0
PAN Siapkan Pengganti Wakil Ketua MPR Usai Zulhas Jadi Mendag,0,0
"Litbang ""Kompas"": Masyarakat Harap Elite Tak Gunakan Politik Identitas pada Kampanye Pemilu 2024",0,0
MKD DPR Dalami Aduan soal Anggota PKS Walk Out Saat Pengesahan RKUHP,0,0
DPR Tanya Kapolri soal Brigadir J Diam-diam Masuk Kamar Istri Sambo,0,0
Gubernur Lemhanas Sebut Politik Dinasti Ancam Konsolidasi Demokrasi,0,0
Bocah Ini Kena Gangguan Jiwa karena Terlalu Banyak Ikut Les,1,1
"Anwar Usman Nikahi Adik Jokowi, Begini Kata Gibran Rakabuming",0,0
Jokowi dan Presiden Vietnam Nguyen Sepakati 3 MoU,0,0
Anggota DPD Usul UU Pemilu Masuk Prolegnas untuk Direvisi,0,0
Jokowi soal Kabar Reshuffle Rabu Pon Pekan Depan: Nanti Tunggu Saja,0,0
PBNU-Muhammadiyah Minta Politik Identitas Tak Jadi Senjata di 2024,0,0
Provinsi Cirebon Raya Kembali Dideklarasikan,0,1
Jokowi Dikabarkan Tunjuk John Wempi Wetipo Jadi Wamendagri,0,0
"Survei PRC: Elektabilitas Prabowo Menurun, Ganjar Pranowo Stabil",0,0
Sebuah Koran Menyebut Bill Gates Melakukan Depopulasi Melalui Pemaksaan Vaksinasi,1,1
Foto Pangeran Saudi Disandingkan dengan Pangeran Diponorogo,1,1
Video “MENGEJUTKAN! PRABOWO MUNDUR DARI JABATANNYA!!TAK INGIN TERJERUMUS KEJALAN BUSUK JOKOWI”,1,1
Kans Partai Politik Masuk Angin Setuju Jokowi Diperpanjang,0,0
Politik Luar Negeri Indonesia Masa Orde Baru,0,0
"Daftar Panitia Musra Relawan Jokowi, Eks BIN hingga Mantan Menteri",0,0
"Jelang Pemilu, Partai Politik Australia Diretas Pihak Asing",0,0
DPR soal Kemungkinan Kapolda Jatim Dicopot: Tergantung Investigasi,0,0
"Kebakaran Di Lokasi Syuting, Pemeran Ikatan Cinta Meninggal Dunia",1,1
Demokrat Pecat Wakil Ketua DPRD Solok Usai Terjerat Kasus Narkoba,0,0
"Dukung Anies Baswedan Capres 2024, PKS: Memenuhi Semua Kriteria yang DItetapkan Majelis Syura",0,0
Video “Hewan Purbakala Yang Hanya Nampak Di Film² Kini Di Temukan Di Lereng Gunung Lawuh Magetan”,1,1
Survei Poltracking: Elektabilitas Ganjar Pranowo Teratas,0,0
"Pesan ""Politik"" dari Piala Dunia Qatar 2022",0,0
PSI Respons Sekwan Nihil Mark Up Dana Reses Viani: Terserah,0,0
Eks Jubir Presiden Johan Budi Temui Jokowi di Istana,0,0
Surya Paloh: Lebih Baik Tidak Ada Pemilu Jika Hanya Bawa Perpecahan,0,0
5 Hal Menarik Setelah Kaesang Pangarep Menyampaikan Ingin Terjun dalam Politik,0,0
Gerindra Terima Surat Pengunduran Diri M Taufik,0,0
Buntut Panjang Kasus Dugaan Kekerasan Benny K Harman,0,0
Pemprov Kaltim Persiapkan Agenda Berkemah Jokowi di IKN Nusantara,0,0
“Hanya di Iran Nonton Perang Antar Negara (Armenia) vs (Azerbaijan) Layak nya Nonton Kembang Api di Malam Tahun Baru?”,1,1
Pesan WhatsApp HUT PT KAI Ke-77 Membagikan Haidah Rp2 Juta,1,1
“Pesan Telak KOPASSUS Untuk PKI Yang Sekarang Mulai Bangkit”,1,1
"Suami Zazkia Sungkar, Irwansyah Meninggal Dunia pada 19 Maret 2021",1,1
“Demokrat Kejang2 SBY-AHY Gak Terima Lucas Enembe Dijemput Paksa KPK”,1,1
“Polisi Desersi Menjebak Penghuni Rumah dengan Narkotika”,1,1
DPRD DKI Jakarta Bakal Bentuk Pansus Terkait Perpindahan Ibu Kota,0,0
"Lanjutkan Safari Politik, Anies Baswedan Temui Masyarakat Baduy",0,0
Emil Dardak Ajak Hasto PDIP Duduk Bareng untuk Bedah Pesan WhatsApp,0,0
Rangkuman Perjalanan Kasus Mandala Shoji hingga Resmi Dipenjara,0,0
Waketum Nasdem Heran Safari Politik Anies Pakai Jet Pribadi Jadi Kehebohan,0,0
Presiden Jokowi Sebut Dunia Hadapi 4 Masalah Saat Ini,0,0
Saat Gus Yahya Melawan Arus,0,1
Fakta-fakta Safari Politik Anies Baswedan Berbau Kampanye? Bawaslu: Curi Start tapi Tak Melanggar...,0,0
Ini 7 Tuntutan Aliansi Mahasiswa Indonesia Kepada Jokowi,0,0
Bawaslu Mengeluh Serba Dibatasi Saat Awasi Pendaftaran Parpol Pemilu,0,0
"“Foto Anies Baswedan makan bersama adalah Amateur Editor, Editor Pemula”",1,1
Setjen DPR Diminta Beri Penjelasan soal Pemenang Tender Pengadaan Gorden,0,0
Undian Resmi Whatsapp Rp175 Juta,1,1
"Foto “Lagi Curhat Sihh, Tapi Gak Kedengaran Ngmong Apa”",1,1
KPU Sebut 21 Partai Politik Sudah Memiliki Akun Sipol,0,0
PDIP Tolak Usul Kapolri Diberhentikan Buntut Kasus Ferdy Sambo,0,0
Mumtaz Rais Sumbang Rp100 Juta Minta Dukungan Gus Miftah,0,0
Masjid Istiqlal Digembok Untuk Menghalau Peserta Aksi 212 Jilid 2,1,1
"Minta Setiap Kader Raih 20 Ribu Suara di Pemilu 2024, Airlangga: Kalau Bisa, Presiden Urusan Gampang",0,0
Demokrat Sudah Komunikasi Erat dengan Partai Lain: Mengarah Koalisi,0,0
"Temuan BPK Soal Anggaran Komcad Kemenhan, Jokowi: Itu Selalu Ada di Kementerian",0,0
Hasto Siap Rogoh Kocek Beri Beasiswa Kajian Jokowi Vs SBY,0,0
Amanat TAP MPR RI NO. 6 Tahun 2000 Presiden Tak Dipercaya Rakyat Wajib Mundur,1,0
Survei: Prabowo-Puan Bisa Menang 2024 Kecuali jika Anies Jadi Capres,0,0
Busyro: Oligarki Dibangun oleh Hampir Semua Partai Politik,0,0
“Demo Tolak TKA CINA di Solok Diawali Dengan Pembakaran Perahu Warga Oleh Aparat”,1,1
"Daftar Jadi Waketum PSSI, Menpora Tegaskan Bukan Bentuk Intervensi Pemerintah",0,0
Muhammadiyah Keluarkan Fatwa Haram Memilih PSI,1,0
"Projo Bakal Gelar Musyawarah Rakyat, Cari Figur Capres 2024",0,0
“Akun Facebook Atta dan Aurel giveaway”,1,1
"Sandiaga Katakan Tegak Lurus pada Gerindra, Dasco: Harusnya Patuh yang Dicapreskan Prabowo",0,0
Kendi Nusantara IKN dari Pandangan Kebinekaan hingga Dianggap Ritual Mengada-ada,0,0
"Megawati Ancam Pecat Kader yang Manuver Soal Capres, Puan: Jangan Ada yang Baper",0,0
"Petinggi Partai Politik di Jawa Tengah Merapat ke Kantor PKB, Ini yang Dibahas",0,0
IPW Desak Kapolri Evaluasi Tindakan Represif Anggotanya di Desa Wadas,0,0
Ketiga Anak Kapolri Tiggal Di Singapur Dan Hidup Bermewah-mewahan,1,1
Warga India Membuang Patung Ke Sungai Karena Tidak Bisa Menyelamatkan Mereka Dari Virus Corona,1,1
Empat Pelukan Politik Fenomenal oleh Para Elite Tanah Air...,0,0
DPR Terima Surpres Usulan Naturalisasi Jordi Amat dan Sandy Walsh,0,0
"Hasto Soal BBM: PDIP Pro Rakyat Kecil, tapi Pemerintah Sedang Sulit",0,0
